news_id,title,content,meneos,clicks,karma,positive_votes,anonymous_votes,negative_votes,category,comments,published_date,user,source,source_link,scraped_date,provincia,comunidad,cluster
2989035,"Mientras los niños ricos están adelgazando, los pobres están engordando (Eng)","Los niños pobres han tenido más sobrepeso que los ricos desde alrededor de la década de 1980. Pero en la última década, los ricos comenzaron a perder peso, y los pobres lo ganaron. Desde la década de 1990, el público se ha vuelto más consciente de los riesgos de la obesidad. Los ricos y bien educados están en mejores condiciones para actuar de acuerdo con este conocimiento. Tienen más tiempo para cocinar comidas saludables en casa y es más probable que vivan cerca de espacios verdes o se unan a clubes deportivos. Traducción en #1",324,1101.0,399,111,213,1,Entretenimiento y Cultura,209,2018-07-31 01:05:03,albertiño12,economist.com,https://www.economist.com/britain/2018/05/31/as-rich-children-slim-down-poor-ones-are-getting-fatter,2025-02-27 16:02:46,,,1
2989039,Una laguna experimental cerrada confirma la irrealidad del mundo cuántico [ENG],"Rafael Chaves, un físico del Instituto Internacional de Física, y sus colegas usaron el campo emergente del modelado causal para encontrar una laguna en el llamado experimento de elección retardada, diseñado en 1983 por John Wheeler para probar que los objetos cuánticos no tienen propiedades intrínsecas. Tres grupos experimentales han procedido a cerrarla rápidamente, dando el portazo a muchas teorías de ""variables ocultas"".",148,1948.0,338,60,88,3,Entretenimiento y Cultura,56,2018-07-31 00:55:04,robustiano,quantamagazine.org,https://www.quantamagazine.org/closed-loophole-confirms-the-unreality-of-the-quantum-world-20180725/,2025-02-27 16:02:46,,,1
2988985,"Así se repartieron PP, PSOE, IU, UGT y CCOO la vivienda pública en Aranjuez",El arrepentido David Marjaliza explicó al juez el contenido de un documento que revela un gran pacto para amañar concursos de vivienda pública.,624,1755.0,296,186,438,1,Política y Sociedad,29,2018-07-31 00:40:03,--560534--,elespanol.com,https://www.elespanol.com/espana/20180730/repartieron-pp-psoe-iu-ugt-ccoo-aranjuez/326217773_0.html,2025-02-27 16:02:46,,,1
2989057,El saldo de cuatro días de huelga del taxi: 100 VTC destrozados y tres hospitalizados,"Uber y Cabify denuncian que en apenas cuatro días, desde el miércoles hasta el pasado domingo, han sufrido daños en más de 100 coches y tres de sus conductores han tenido que ser hospitalizados por diferentes agresiones. A eso hay que sumar un posible disparo con arma de fuego que recibió un vehículo VTC. El presidente de la patronal que engloba a Cabify y Uber ha afirmado que todavía esperan los resultados de los Mossos d’Esquadra pero que todo apunta a que podría ser una bala del calibre 22.",576,1531.0,337,219,357,5,Política y Sociedad,218,2018-07-31 00:00:05,Ze7eN,elindependiente.com,https://www.elindependiente.com/economia/2018/07/30/huelga-taxi-100-vtc-hospitalizados/,2025-02-27 16:02:46,,,1
2988798,Archivada definitivamente la denuncia contra Drag Sethlas y condenada a las costas la Asociación de Abogados Cristianos,"La Asociación de Abogados Cristianos ve como su demanda contra Drag Sethlas es archivada, siendo además obligados a pagar las costas. La Audiencia Provincial entiende que el uso de elementos religiosos en la actuación no debe descontextualizarse de lo que es una fiesta “transgresora”, “exagerada” y “atrevida” y que por tanto no hubo ”animo ofensivo” hacia los sentimientos religiosos",700,771.0,308,265,435,1,Política y Sociedad,64,2018-07-30 22:40:04,--44380--,eldiario.es,https://www.eldiario.es/canariasahora/tribunales/Archivada-Sethlas-Asociacion-Abogados-Cristianos_0_798270334.html,2025-02-27 16:02:46,,,1
2988732,Billones de planetas 'golfos' vagan por el espacio sin orbitar en torno a ninguna estrella,"Se estima que cada estrella que vemos puede tener una media de unos 10 planetas a su alrededor, pero su número palidece en comparación con los planetas que gravitan en soledad",223,2566.0,333,111,112,6,Entretenimiento y Cultura,75,2018-07-30 22:00:03,--4520--,eldiario.es,https://www.eldiario.es/retiario/Billones-planetas-solitarios_6_796580364.html,2025-02-27 16:02:46,,,1
2988803,Todas las claves para entender la guerra del taxi contra Uber y Cabify,"En España hay vehículos con licencia VTC circulando desde hace muchos años. Era, y todavía es, habitual que hoteles o empresas dispusieran de coches de este tipo para transporte de directivos o para hacer las veces de enlace entre el alojamiento y el aeropuerto. El surgimiento y posterior popularización de plataformas como Uber y Cabify, sin embargo, han derivado en un conflicto que ha llevado a los taxistas a bloquear Madrid y Barcelona.",215,6546.0,344,84,131,2,Política y Sociedad,272,2018-07-30 21:35:04,Cubillina,elindependiente.com,https://www.elindependiente.com/economia/2018/07/30/guerra-taxi-uber-cabify/,2025-02-27 16:02:46,Barcelona,Cataluña,1
2988936,"""Kaos"", el perro héroe de Italia, murió envenenado: ""Los responsables van a pagarla""","""Kaos"", un perro considerado un héroe en Italia porque brindaba su ayuda durante catástrofes, entre ellas el terremoto que hace 2 años provocó más de 200 muertos en el centro del país en L´Aquila, fue hallado muerto en el patio su casa de Sant’Eusanio Forconese, en la misma provincia de L’Aquila. Lo habían envenenado.",443,2306.0,369,157,286,1,Política y Sociedad,28,2018-07-30 20:00:22,Verbenero,clarin.com,https://www.clarin.com/mundo/kaos-perro-heroe-italia-murio-envenenado-responsables-van-pagarla_0_Byjunc24m.html,2025-02-27 16:02:46,,,1
2988953,Taxi vs Uber y Cabify: salarios de trabajadores en uno y otro lado para entender la guerra,"Cuánto gana un taxista con licencia: Si vives en Madrid, y en un mes normal, según la página de Examen taxi unos 2.130 euros limpios (3.500 brutos). Han hecho sus cálculos estimando un trabajador que haga 50 horas a la semana. Cuánto gana un taxista sin licencia: Trabajando en las mismas condiciones que el caso anterior, unas 50 horas, hablamos de unos 1.200 euros netos al mes. Cuánto gana un conductor de Cabify o Uber: Según cifras de Cabify, el sueldo medio de un conductor de la plataforma ronda los 1.600 euros brutos si trabaja 10 horas día.",296,10558.0,418,119,177,2,Política y Sociedad,241,2018-07-30 20:00:04,Izaga,magnet.xataka.com,https://magnet.xataka.com/en-diez-minutos/taxi-vs-uber-cabify-salarios-trabajadores-uno-otro-lado-para-entender-guerra,2025-02-27 16:02:46,Madrid,Madrid,1
2988976,La URJC encuentra ahora una caja de documentación del máster de Casado,"La Universidad Rey Juan Carlos de Madrid (URJC) ha encontrado de forma sorpresiva una ""caja de documentación"" con información relativa al máster que cursó el presidente del PP, Pablo Casado, cuando días antes había dicho que no le constaba que existieran documentos relativos al posgrado del líder popular. Fuentes jurídicas han informado de que el pasado viernes la universidad comunicó de manera verbal al Juzgado de Instrucción número 51 de Madrid que había hallado una caja con documentación en el Instituto de Derecho Público, que dirigía el in",577,2722.0,357,163,414,17,Política y Sociedad,64,2018-07-30 19:45:03,Cubillina,publico.es,https://www.publico.es/politica/urjc-encuentra-caja-documentacion-master-casado.html,2025-02-27 16:02:46,Madrid,Madrid,1
2988974,La Ertzaintza sanciona y retira puntos en la huelga de taxis de Bilbao por “circular por debajo de la velocidad mínima,"La Ertzaintza multa por “conducción temeraria” con 500 euros y con la retirada de seis puntos a un taxista que participaba en la marcha que se ha convocado hoy en Bilbao contra las licencias VTC, Uber y Cabify dentro de la huelga de taxistas que se esta celebrando prácticamente en todo el Estado. En Euskadi, la huelga está secundada por unas 2000 personas.",417,1010.0,329,147,270,0,Política y Sociedad,90,2018-07-30 19:25:03,bonobo,gasteizberri.com,http://gasteizberri.com/2018/07/la-ertzaintza-sanciona-y-retira-puntos-en-la-huelga-de-taxis-de-bilbao-por-circular-por-debajo-de-la-velocidad-minima-permitida/,2025-02-27 16:02:46,,,1
2988473,Ética y publicidad en Menéame,"Como usuario de esta comunidad desde hace muchos años, tomé la razonable decisión de eliminar el bloqueador de publicidad, entre otras, en esta página web. Entiendo la dificultad de financiar el proyecto y, al menos por el momento, es la vía que existe. Pero hay cosas que creo que, precísamente por ser la comunidad que es, Menéame no se debería permitir: por principios y por respeto a sus usuarios. De repente, un hermoso contenido patrocinado apareció en la barra lateral derecha, en el que aparecía una foto …",286,8309.0,327,158,128,4,Política y Sociedad,84,2018-07-30 19:15:03,a1984,Desconocido,https://www.meneame.net/story/etica-publicidad-meneame,2025-02-27 16:02:46,,,1
2988412,República Checa: ateísmo rodeado de iglesias,"“¿El pueblo más ateo de Europa? ¿Por qué entonces tienen iglesias en cada esquina?“. Más de un turista se hace esta pregunta al enterarse de la situación religiosa de los checos. Según el último censo realizado en 2011, solamente el 20,6% de los checos profesa una religión, mientras que el 34,2% declaró carecer de fe religiosa. El resto evitó la respuesta.",159,1423.0,305,70,89,1,Entretenimiento y Cultura,24,2018-07-30 19:00:04,--368612--,radio.cz,http://www.radio.cz/es/rubrica/especiales/el-ateismo-rodeado-de-iglesias-la-realidad-checa,2025-02-27 16:02:46,,,1
2988886,¿La autovía A11 paralizada por una calzada romana o por la inutilidad de las autoridades?,El proyecto de la Autovía del Duero A-11 en Blacos se proyectó a sabiendas de que existía una calzada romana; pero no se adoptaron medidas para conocerla y elegir un trazado alternativo; demostrando así la inutilidad de los procedimientos de evaluación de impacto ambiental que tantas veces hemos denunciado los ecologistas.En 2004 se aprobó la Declaración de Impacto Ambiental de la Autovía del Duero A-11 entre Santiueste y Venta Nueva –Soria- (BOE 19/11/2004) que debería asegurar que el trazado y construcción de la autovía no afectase,196,1851.0,320,63,133,1,Entretenimiento y Cultura,18,2018-07-30 18:40:03,lentulo_spinther,asden.org,http://www.asden.org/la-autovia-a11-paralizada-por-una-calzada-romana-o-por-la-inutilidad-de-las-autoridades/,2025-02-27 16:02:46,Soria,Castilla y León,1
2988471,Bronca en Zaragoza por la foto de un concejal del PSOE dormido en una sala durante el pleno del Ayuntamiento,"Una foto ha empezado a circular entre políticos y periodistas por Whatsapp y redes sociales en Zaragoza: se trata de la imagen de Roberto Fernández, portavoz adjunto del PSOE en el Ayuntamiento zaragozano, dormido en un sofá de uno de las salas contiguas al pleno del ayuntamiento. ""Estuvo por lo menos cuarenta minutos de siesta mientras estábamos en pleno y el alcalde estaba hablando"", denuncian fuentes de Zaragoza en Común, el partido del gobierno municipal, que lamentan ""la actitud poco edificante"" de Roberto Fernández.",298,3129.0,312,109,189,2,Entretenimiento y Cultura,38,2018-07-30 18:20:04,doctoragridulce,eldiario.es,https://www.eldiario.es/aragon/Bronca-Zaragoza-concejal-PSOE-Ayuntamiento_0_797920322.html,2025-02-27 16:02:46,Zaragoza,Aragón,1
2988708,"Afectados por Ryanair: ""No volveré a volar con una low cost""","La huelga de Ryanair no parece que vaya a hacer cambiar de opinión a quienes utilizan ésta y otras compañías de low cost para volver a casa, en el caso de estudiantes de Baleares que están haciendo la carrera en Barcelona o Madrid, por ejemplo. Sin embargo, los usuarios que viajaban de vez en cuando, sí que se lo van a pensar dos veces si contratan su vuelo con una compañía de este tipo, porque al final como ellos mismos dicen “nos gastamos más si después cancelan el vuelo o tiene retrasos”.",316,1409.0,318,109,207,0,Política y Sociedad,125,2018-07-30 18:00:04,Izaga,mallorcaconfidencial.com,https://mallorcaconfidencial.com/2018-07-30-afectados-por-ryanair-no-volvere-a-volar-con-una-low-cost,2025-02-27 16:02:46,Barcelona,Cataluña,1
2988782,Historia de los Pasajes del Terror en España,"[...] En concreto al año 1986, en Buenos Aires, donde se realizó la primera prueba de un nuevo concepto de atracción/espectáculo basado en el terror: “El Torreón del Monje”. Aquí el público, sin ningún tipo de protección, se convertía en víctima protagonista que transitaba por un laberinto en el que estaban representados los personajes más importantes del cine y la literatura del género de terror. [...]",69,1817.0,327,35,34,0,Entretenimiento y Cultura,16,2018-07-30 17:40:04,skaworld,ocioterror.es,https://ocioterror.es/historia-pasajes-del-terror-espana/,2025-02-27 16:02:46,,,1
2988910,El PSOE quiere acabar con el anonimato en Internet,El PSOE ha propuesto una enmienda para la LOPD para cargarse literalmente el anonimato en Internet.,611,3312.0,339,188,423,27,Tecnología y Ciencia,154,2018-07-30 17:25:11,comunistadepro,omicrono.elespanol.com,https://omicrono.elespanol.com/2018/07/psoe-anonimato-ley-lopd/,2025-02-27 16:02:46,,,2
2988902,"El Taxi mantendrá colapsadas las calles: ve ""insuficiente"" la propuesta de Fomento","Sin acuerdo. Así ha terminado la reunión que mantuvieron este lunes los representantes del Ministerio de Fomento y el sector del Taxi. Si el encuentro no se reconduce, esto supone en la práctica que los taxistas seguirán en la calle de huelga indefinida hasta que el Gobierno ceda a sus pretensiones.",189,1002.0,306,85,104,0,Política y Sociedad,129,2018-07-30 17:15:04,candonga1,elespanol.com,https://www.elespanol.com/economia/empresas/20180730/taxi-mantendra-paralizadas-no-alcanzar-acuerdo-fomento/326467693_0.html,2025-02-27 16:02:46,,,1
2988716,La Universidad Complutense archiva el expediente de Pablo Casado al no detectar irregularidades,"La Inspección de Servicios de la Universidad Complutense de Madrid (UCM) ha decidido archivar el expediente de la carrera de Derecho cursada por el presidente del PP, Pablo Casado, en el Centro Cardenal Cisneros (centro privado adscrito a la Complutense) al no haber detectado irregularidades.",472,599.0,298,166,306,1,Política y Sociedad,109,2018-07-30 16:10:03,Cubillina,elindependiente.com,https://www.elindependiente.com/politica/2018/07/30/la-complutense-archiva-el-expediente-de-la-carrera-de-derecho-de-pablo-casado/,2025-02-27 16:02:46,Madrid,Madrid,1
2988831,"YouTube funciona 5 veces más lento en Firefox y Microsoft Edge, denuncia Mozilla","Mozilla denuncia la estrategia de Google para que YouTube funcione cinco veces más rápido en Chrome, que en Firefox o Microsoft Edge. ¿Cuál es la razón?",605,4747.0,359,216,389,3,Tecnología y Ciencia,89,2018-07-30 15:05:03,neofito14,computerhoy.com,https://computerhoy.com/noticias/tecnologia/youtube-funciona-5-veces-mas-lento-firefox-edge-denuncia-mozilla-283383,2025-02-27 16:02:46,,,1
2988862,TVE fulmina a Cárdenas y rompe la renovación que le firmó el PP,"Rosa María Mateo ya ejerce de administradora única de TVE y una de las primeras decisiones de la nueva TVE post-PP ha sido echar a Javier Cárdenas. Punto final a su sueldo del erario público. El nuevo equipo directivo de TVE ya ha decidido que no hará efectiva la renovación que la anterior cúpula de TVE puesta a dedo por el PP firmó con el locutor catalán. Los 150 mil € semanales que había pactado Cárdenas con sus contactos, TVE los podrá destinar ahora a otros programas menos polémicos o con más audiencia.",1572,5422.0,362,537,1035,7,Política y Sociedad,230,2018-07-30 14:55:03,rataxuelle,elnacional.cat,https://www.elnacional.cat/enblau/es/television/tve-cancela-hora-punta-javier-cardenas_292746_102.html,2025-02-27 16:02:46,,,0
2988823,Todos los sueldos del tipo que se jubiló a los 51 pero quiere que tú lo hagas a los 70 o más,"José María Aznar tiene, como ex presidente de Gobierno, un sueldo vitalicio de 80.000 euros al año desde los 51 años, pero afirma que los demás deben jubilarse a los 70. Éstas son todas las empresas donde ha estado colocado a lo largo de los años.",1590,6397.0,327,422,1168,7,Política y Sociedad,74,2018-07-30 14:50:03,ElRespeto,eldiariohoy.es,http://www.eldiariohoy.es/2017/03/todos-los-sueldos-del-tipo-que-se-jubilo-a-los-51-pero-quiere-que-tu-lo-hagas-a-los-70-o-mas.html,2025-02-27 16:02:46,,,0
2988849,No aprendemos: el preocupante dato sobre las hipotecas de los jóvenes españoles,"Si un joven desea adquirir un piso en propiedad, recordaba el informe, deberá destinar hasta un 60,8% de su sueldo en pagar la hipoteca. Sin embargo, ello no impide que muchos elijan esta opción, espoleados por las diversas facilidades que desde hace décadas se otorgan a la compra y por una percepción cultural distinta a la del norte de Europa.",354,5975.0,359,106,248,3,Política y Sociedad,168,2018-07-30 14:45:03,gonas,elconfidencial.com,https://www.elconfidencial.com/alma-corazon-vida/2018-07-30/hipotecas-jovenes-espanoles_1597406/,2025-02-27 16:02:48,,,1
2988692,Defensa reconoce la 'fosa de los militares' ejecutados por Franco y que ignoró el Gobierno de Rajoy,"El Ministerio de Defensa responde al colectivo de víctimas del franquismo de San Fernando (Cádiz) y apela al trabajo de la Dirección General de Memoria Histórica. En la localidad gaditana fueron ejecutadas 204 personas, de las que 106 eran militares en activo a los que Cospedal y el Gobierno Rajoy habían ignorado.",631,1055.0,282,185,446,2,Política y Sociedad,15,2018-07-30 14:00:07,pepel,eldiario.es,https://www.eldiario.es/sociedad/Defensa-ejecutados-Franco-Gobierno-sensibilizado_0_797221164.html,2025-02-27 16:02:48,Cádiz,Andalucía,1
2988743,"Las sedes del PSOE de media España aparecen forradas con el lema: ""PSOE profanador de tumbas""","El día 2 y 9 de Julio ya aparecieron en Madrid con la anterior campaña y este día 30 no ha sido solo Madrid sino casi toda España y las sedes del PSOE, UGT y algunas de Podemos que se han visto ""empapeladas"" con estos carteles, y según nos van llegando noticias han sido:",293,1744.0,291,111,182,4,Política y Sociedad,67,2018-07-30 13:10:03,AlvaroR,elcorreodemadrid.com,https://www.elcorreodemadrid.com/nacional/967357237/Las-sedes-del-PSOE-de-casi-toda-Espana-amanecen-con-nuevos-carteles-sobre-el-Valle-de-los-Caidos-PSOE-profanador-de-tumbasera-el-lema.html,2025-02-27 16:02:48,Madrid,Madrid,1
2988720,"En una ""huelga de empresas"" no se puede descontar salario ni cotización","Los taxistas son empresarios, por lo que la  #HuelgaTaxis no es una huelga sino un cierre patronal. Por tanto no procede descuento del día de salario ni baja en la Seguridad Social a los conductores que tuvieran contratados",476,1852.0,340,175,301,0,Política y Sociedad,138,2018-07-30 12:45:04,macfly,laboro-spain.blogspot.com,http://laboro-spain.blogspot.com/2017/10/descuento-salario-cierre-empresa.html,2025-02-27 16:02:48,,,1
2988560,Los taxistas amenazan con bloquear la frontera si no hay acuerdo con Fomento,"Desde la Ciudad Condal, donde sigue bloqueada la Gran Vía, los taxistas siguen elevando el tono y amenazan con extender sus protestas al puerto de Barcelona o incluso bloquear la frontera con Francia si Fomento no ofrece soluciones. “Si mañana no hay acuerdo ni compromiso para proteger la licencia extra del área de Barcelona, tenemos preparados a un buen grupo de taxistas del norte de Cataluña para cerrar la frontera. La bloquearemos”",329,1514.0,296,141,188,1,Política y Sociedad,309,2018-07-30 12:25:03,Arc,elconfidencial.com,https://www.elconfidencial.com/tecnologia/2018-07-29/los-taxistas-amenazan-con-bloquear-la-frontera-si-no-hay-acuerdo-con-fomento_1598986/,2025-02-27 16:02:48,Barcelona,Cataluña,1
2988755,Un profesor denuncia a la Complutense presiones para aprobar a Casado en su carrera de Derecho,"La Universidad Complutense cierra el expediente de investigación sobre la carrera de Pablo Casado al considerar que no hay irregularidades relevantes para seguir investigando. Sin embargo, en su contenido hay referencias de un profesor que recibió presiones para aprobarlo, como ha adelantado este lunes El Mundo y ha confirmado eldiario.es",1257,1910.0,363,357,900,4,Política y Sociedad,60,2018-07-30 12:00:05,Ze7eN,eldiario.es,https://www.eldiario.es/sociedad/profesor-Complutense-presiones-Casado-Derecho_0_798270270.html,2025-02-27 16:02:48,,,0
2988738,"Las feministas marroquíes responden a ""sé un hombre y no dejes salir a tus mujeres con ropa ajustada""","""Sé un hombre y no dejes que tus mujeres ni tus hijas salgan con ropa apretada"": este es el mensaje de una página conservadora llamada ""Campana nacional para reclamar una verdadera banca islámica en Marruecos"" que cuenta con 170.000 seguidores. Los partidarios de la idea han compartido la campaña acompañada de imágenes o versos del Corán. Sin embargo, activistas y feministas han reaccionado indignadas con una contracampaña: #soisunefemmelibre (#séunamujerlibre): ""Luchemos contra el oscurantismo. Eres una mujer libre.""",433,7134.0,303,160,273,10,Política y Sociedad,190,2018-07-30 11:45:05,rataxuelle,elle.com,https://www.elle.com/es/living/ocio-cultura/a22587107/campana-machista-marruecos-mujeres-playas/,2025-02-27 16:02:48,,,1
2988686,Canarias teme quedarse sin profesores por culpa del precio de los alquileres,El alto precio de los arrendamientos y el uso de las viviendas para alquiler turístico complica la llegada de docentes desplazados a las Islas Canarias. Los sindicatos temen que queden plazas sin cubrir para el próximo curso escolar.,453,1393.0,340,160,293,0,Política y Sociedad,120,2018-07-30 11:20:04,Arc,vozpopuli.com,https://www.vozpopuli.com/economia-y-finanzas/Canarias-quedarse-profesores-precio-alquileres_0_1157884430.html,2025-02-27 16:02:48,,,1
2988654,Un taxista saca a un pasajero inconsciente de su coche y lo abandona en plena calle de Londres,"Un vídeo captado por una cámara de seguridad muestra cómo un conductor no identificado saca a un pasajero inconsciente de su taxi, lo deja en medio de la calle y abandona el lugar. La Policía londinense ha publicado un vídeo del incidente grabado por cámaras de vigilancia y solicitó ayuda para identificar al conductor.",424,2970.0,316,138,286,6,Política y Sociedad,70,2018-07-30 10:45:03,toniandale,youtube.com,https://www.youtube.com/watch?v=1FTqEc5eNLU,2025-02-27 16:02:48,,,1
2988658,La diplomacia española se moviliza por la retención de César Alierta en el aeropuerto de Washington,El cónsul general de España en EEUU intervino personalmente para poner fin al incidente provocado por la documentación del ejecutivo.,379,8077.0,330,138,241,2,Política y Sociedad,86,2018-07-30 10:25:03,neofito14,elindependiente.com,https://www.elindependiente.com/economia/2018/07/29/diplomacia-espanola-retencion-cesar-alierta-aeropuerto-washington/,2025-02-27 16:02:48,,,1
2988666,"Confirmado, nos toman por tontos: aguacates y tomates ya cortados y envasados",Hace ya tiempo que sospechamos que gran parte de la estrategia de marketing de la industria de la alimentación y los supermercados se basa en dar por hecho que el cliente es idiota. Ahora ponen a la venta aguacates y tomates ya cortados y envasados.,523,11693.0,341,158,365,4,Política y Sociedad,146,2018-07-30 10:15:03,blodhemn,blogs.20minutos.es,https://blogs.20minutos.es/la-gulateca/2018/07/30/confirmado-nos-toman-por-tontos-aguacates-y-tomates-ya-cortados-y-envasados/,2025-02-27 16:02:48,,,1
2988444,"Qué es la ""luz líquida"" y por qué se le considera el quinto estado de la materia","En el cuento ""La luz es como el agua"" Gabriel García Márquez narra las aventuras de Totó y Joel, dos niños que en las noches rompen las bombillas de su casa y navegan entre los caudales de luz que brotan de ellas. ""Un chorro de luz dorada y fresca como el agua empezó a salir de la bombilla rota, y lo dejaron correr hasta que el nivel llegó a cuatro palmos.Entonces cortaron la corriente, sacaron el bote, y navegaron a placer por entre las islas de la casa"", escribe el Nobel. La escena, por fantástica que parezca, no está muy lejos de la realidad",181,4866.0,298,79,102,2,Entretenimiento y Cultura,18,2018-07-30 08:55:03,Adunaphel,bbc.com,https://www.bbc.com/mundo/noticias-44976332,2025-02-27 16:02:48,,,1
2988635,Pablo Casado plagió páginas enteras para un libro del Gobierno del PP sobre la Marca España,"El presidente del PP copió contenido de la web del Congreso de los Diputados para publicar un artículo en un monográfico sobre diplomacia. Cuatro de las nueve páginas del artículo del líder popular están llenas de texto apropiado sin citar. Casado reconoce el corta y pega: ""Se trata de información pública que en la propia web del Congreso aparece sin autor"", responde su entorno.",1524,2012.0,313,428,1096,8,Política y Sociedad,98,2018-07-30 08:30:03,ccguy,eldiario.es,https://www.eldiario.es/politica/Pablo-Casado-plagio-libro-Gobierno_0_797570603.html,2025-02-27 16:02:48,,,0
2988637,Las dudas sobre los negocios del tesorero de Ciudadanos ponen en aprietos a Rivera,"Los negocios empresariales del tesorero, Carlos Cuadrado, y un nuevo caso sobre el uso irregular de las subvenciones ponen en entredicho a Ciudadanos",974,1391.0,280,275,699,2,Política y Sociedad,19,2018-07-30 08:00:15,manifa33,eldiario.es,https://www.eldiario.es/politica/Ciudadanos-Albert_Rivera-financiacion-tesorero-investigacion-PP_0_787421418.html,2025-02-27 16:02:48,,,0
2988622,"Urano, Neptuno o el cinturón de Kuiper: ¿qué debemos explorar primero?","¿Cuáles son los dos planetas peor estudiados del sistema solar? Sin lugar a duda, Urano y Neptuno. Los dos gigantes solo fueron visitados brevemente por la sonda Voyager 2 en 1986 y 1989, respectivamente, mientras que el resto de planetas ha sido explorado por, como mínimo, dos misiones espaciales. No en vano, el sistema de lunas de Urano es con diferencia el peor conocido de todos. Por si fuera poco, Urano y Neptuno son gigantes de hielo, un tipo de planeta diferente de los gigantes gaseosos como Júpiter y Saturno que es extremadamente común.",164,1795.0,291,79,85,1,Entretenimiento y Cultura,76,2018-07-30 07:00:07,ccguy,danielmarin.naukas.com,https://danielmarin.naukas.com/2018/07/30/urano-neptuno-o-el-cinturon-de-kuiper-que-debemos-explorar-primero/,2025-02-27 16:02:48,,,1
2988612,Los madrileños no tienen periódicos y no lo saben,"Al bajar el sábado por la mañana a la cafetería de debajo de mi casa un señor llegaba enfadado a tomarse el café. “Que el quiosquero no tiene periódicos, ni El Mundo ni El País“, gruñía. Madrid lleva más de una semana sin las grandes cabeceras en los quioscos y mucha gente no se había dado cuenta hasta el fin de semana, y eso que era el segundo sin prensa. Lo que hace no muchos años habría provocado tantas conversaciones como las que está dando la huelga del taxi, ha pasado totalmente desapercibido.",418,6400.0,326,159,259,1,Política y Sociedad,85,2018-07-30 03:05:02,ccguy,elindependiente.com,https://www.elindependiente.com/opinion/2018/07/30/los-madrilenos-no-tienen-periodicos-y-no-lo-saben/,2025-02-27 16:02:48,Madrid,Madrid,1
2988597,"Quayside, el polémico barrio futurista de Toronto diseñado por Google","Dicen que será el vecindario más futurista diseñado hasta ahora: una zona industrial abandonada de Toronto, Canadá, que espera recibir a las primeras familias a partir de 2022. Pero algunos ya están cuestionando el precio a pagar: la cesión de datos personales. Sidewalks Labs, firma de proyectos urbanísticos de Alpabeth, la casa matriz de Google, será la encargada de hacer que este barrio inteligente se convierta en realidad. Es un plan de US$50 millones y 4,8 hectáreas a las orillas del lago Ontario.",138,4631.0,341,56,82,0,Entretenimiento y Cultura,54,2018-07-30 01:50:03,--540704--,dinero.com,https://www.dinero.com/internacional/articulo/quayside-el-polemico-barrio-futurista-de-toronto-disenado-por-google/260459,2025-02-27 16:02:48,,,1
2988526,Curiosidades del rodaje de Darkman,"Darkman es una película de superhéroes dirigida y escrita por Sam Raimi y estrenada en 1990. Su argumento se basa en una historia corta que Sam Raimi escribió como homenaje a las clásicas películas de terror de Universal de la década de los años 30. La película obtuvo buenas críticas tras su estreno, superando los 49 millones de dólares en taquilla. Debido a su éxito se lanzaron posteriormente dos secuelas, así como cómics o videojuegos, y el film se ha acabado convirtiendo en una película de culto con los años.",126,4546.0,309,67,59,0,Entretenimiento y Cultura,33,2018-07-30 01:05:03,DeporteTuit,rodajesdepeliculas.blogspot.com,https://rodajesdepeliculas.blogspot.com/2018/06/curiosidades-del-rodaje-de-darkman.html,2025-02-27 16:02:48,,,1
2988590,Tu-95: el símbolo más ruidoso de la Guerra Fría,"En noviembre de 1952 realizó su primer vuelo el Tu-95, el primer bombardero intercontinental soviético y el último avión fabricado por orden de Stalin. La estructura de su hélices y la gran potencia de los motores hicieron que el Tu-95 se convirtiese uno de los aviones más ruidosos del mundo: incluso los sistemas de sonar de los submarinos podían determinar su posición.",145,5142.0,365,77,68,1,Entretenimiento y Cultura,13,2018-07-30 00:20:04,yarkyark,es.rbth.com,https://es.rbth.com/cultura/technologias/2013/11/14/tu-95_el_simbolo_mas_ruidoso_de_la_guerra_fria_34297,2025-02-27 16:02:48,,,1
2988585,No lees la letra pequeña y terminas protagonizando un anuncio de McDonald's en China [EN],"Shubnum Khan era universitaria en Durban (Sudáfrica) cuando un fotógrafo profesional le ofreció hacerle una sesión gratuita para un proyecto llamado ""100 Retratos Faciales"". Firmó el contrato y no leyó la letra pequeña. Años después, un amigo canadiense le avisó de que había visto su cara anunciando una campaña de inmigración en un periódico local. Su rostro se estaba utilizando también para anunciar hamburguesas del McDonald's en China, alfombras en Nueva York, senderismo en Camboya, sedación dental en Estados Unidos o cursos en Australia.",262,11938.0,414,110,152,0,Política y Sociedad,16,2018-07-30 00:10:03,rataxuelle,metro.co.uk,https://metro.co.uk/2018/07/29/woman-doesnt-know-pictures-university-used-world-7773032/,2025-02-27 16:02:48,,,1
